		Parts & Accessories Module	Supplier	Code	Supplier Description	P&A	MU	CTD	MU	GP	Sell	Base List	Install Type	TTF (Hours)	Labour ($)	Parts CTD	Sundry CTD	Total CTD	MU	GP	Parts	Sundry	Labour	Sell inc Install (if appl.)		Operation Code	Operation Description																															
		Barb Hose Reducer, Nylon - 1" to 3/4"	MSA	N32-2520	Hose,  Clear PVC - 6mm 1/4" / Mtr	8.4	0.3	10.92	0.315018315018315	3.44	14	12.727272727272727	Labour Estimated - (0.10)	0.1	13.009090909090908	10.92	1	24.92909090909091	0.13047917730289538	3.2527272727272702	14	2	15.9	31		DFO-MSA-N32-2520	Barb Hose Reducer, Nylon - 1" to 3/4"																															
		Barb Hose Reducer, Nylon - 1 1/4" to 3/4"	MSA	N32-3220	Hose,  Clear PVC - 6mm 1/4" / Mtr	8.4	0.3	10.92	0.315018315018315	3.44	14	12.727272727272727	Labour Estimated - (0.10)	0.1	13.009090909090908	10.92	1	24.92909090909091	0.13047917730289538	3.2527272727272702	14	2	15.9	31		DFO-MSA-N32-3220	Barb Hose Reducer, Nylon - 1 1/4" to 3/4"																															
		Barb Hose Reducer, Nylon - 1 1/4" to 1"	MSA	N32-3225	Hose,  Clear PVC - 6mm 1/4" / Mtr	8.4	0.3	10.92	0.315018315018315	3.44	14	12.727272727272727	Labour Estimated - (0.10)	0.1	13.009090909090908	10.92	1	24.92909090909091	0.13047917730289538	3.2527272727272702	14	2	15.9	31		DFO-MSA-N32-3225	Barb Hose Reducer, Nylon - 1 1/4" to 1"																															
		Barb Hose Reducer, Nylon - 1 1/2" to 1"	MSA	N32-4025	Hose,  Clear PVC - 6mm 1/4" / Mtr	10.799999999999999	0.3	14.04	0.245014245014245	3.44	18	16.363636363636363	Labour Estimated - (0.10)	0.1	13.009090909090908	14.04	1	28.049090909090907	0.1343747974330719	3.7690909090909095	18	2	15.9	35		DFO-MSA-N32-4025	Barb Hose Reducer, Nylon - 1 1/2" to 1"																															
		Barb Hose Reducer, Nylon - 1 1/2" to 1 1/4"	MSA	N32-4032	Hose,  Clear PVC - 6mm 1/4" / Mtr	12	0.3	15.6	0.2205128205128205	3.44	20	18.18181818181818	Labour Estimated - (0.10)	0.1	13.009090909090908	15.6	1	29.60909090909091	0.13601473748848622	4.027272727272724	20	2	15.9	37		DFO-MSA-N32-4032	Barb Hose Reducer, Nylon - 1 1/2" to 1 1/4"																															
																																																										
		Male Barbed Tee, Nylon - 1/2"	MSA	N29-015	Hose,  Clear PVC - 6mm 1/4" / Mtr	7.8	0.3	10.14	0.3392504930966469	3.44	13	11.818181818181817	Labour Estimated - (0.10)	0.1	13.009090909090908	10.14	1	24.14909090909091	0.12934798976057812	3.1236363636363613	13	2	15.9	30		DFO-MSA-N29-015	Male Barbed Tee, Nylon - 1/2"																															
		Male Barbed Tee, Nylon - 3/4"	MSA	N29-020	Hose,  Clear PVC - 6mm 1/4" / Mtr	7.8	0.3	10.14	0.3392504930966469	3.44	13	11.818181818181817	Labour Estimated - (0.10)	0.1	13.009090909090908	10.14	1	24.14909090909091	0.12934798976057812	3.1236363636363613	13	2	15.9	30		DFO-MSA-N29-020	Male Barbed Tee, Nylon - 3/4"																															
																																																										
		Male Barbed Hose Elbow, Nylon - 1/2"	MSA	N31-015	Hose,  Clear PVC - 6mm 1/4" / Mtr	6.6	0.3	8.58	0.4009324009324009	3.44	11	10	Labour Estimated - (0.10)	0.1	13.009090909090908	8.58	1	22.589090909090906	0.12685125563425637	2.865454545454547	11	2	15.9	28		DFO-MSA-N31-015	Male Barbed Hose Elbow, Nylon - 1/2"																															
		Male Barbed Hose Elbow, Nylon - 3/4"	MSA	N31-020	Hose,  Clear PVC - 6mm 1/4" / Mtr	9	0.3	11.7	0.294017094017094	3.44	15	13.636363636363635	Labour Estimated - (0.10)	0.1	13.009090909090908	11.7	1	25.709090909090907	0.1315417256011316	3.3818181818181827	15	2	15.9	32		DFO-MSA-N31-020	Male Barbed Hose Elbow, Nylon - 3/4"																															
		Male Barbed Hose Elbow, Nylon - 1"	MSA	N31-025	Hose,  Clear PVC - 6mm 1/4" / Mtr	10.2	0.3	13.259999999999998	0.2594268476621418	3.44	17	15.454545454545453	Labour Estimated - (0.10)	0.1	13.009090909090908	13.259999999999998	1	27.269090909090906	0.1334844645952794	3.6400000000000006	17	2	15.9	34		DFO-MSA-N31-025	Male Barbed Hose Elbow, Nylon - 1"																															
		Male Barbed Hose Elbow, Nylon - 1 1/4"	MSA	N31-032	Hose,  Clear PVC - 6mm 1/4" / Mtr	12	0.3	15.6	0.2205128205128205	3.44	20	18.18181818181818	Labour Estimated - (0.10)	0.1	13.009090909090908	15.6	1	29.60909090909091	0.13601473748848622	4.027272727272724	20	2	15.9	37		DFO-MSA-N31-032	Male Barbed Hose Elbow, Nylon - 1 1/4"																															
		Male Barbed Hose Elbow, Nylon - 1 1/2"	MSA	N31-040	Hose,  Clear PVC - 6mm 1/4" / Mtr	12.6	0.3	16.38	0.21001221001221002	3.44	21	19.09090909090909	Labour Estimated - (0.10)	0.1	13.009090909090908	16.38	1	30.389090909090907	0.13677156874476476	4.156363636363633	21	2	15.9	38		DFO-MSA-N31-040	Male Barbed Hose Elbow, Nylon - 1 1/2"																															
																																																										
		Female Hose Tail, Nylon - 1/2"	MSA	N24-015	Hose,  Clear PVC - 6mm 1/4" / Mtr	8.4	0.3	10.92	0.315018315018315	3.44	14	12.727272727272727	Labour Estimated - (0.10)	0.1	13.009090909090908	10.92	1	24.92909090909091	0.13047917730289538	3.2527272727272702	14	2	15.9	31		DFO-MSA-N24-015	Female Hose Tail, Nylon - 1/2"																															
		Female Hose Tail, Nylon - 3/4"	MSA	N24-020	Hose,  Clear PVC - 6mm 1/4" / Mtr	8.4	0.3	10.92	0.315018315018315	3.44	14	12.727272727272727	Labour Estimated - (0.10)	0.1	13.009090909090908	10.92	1	24.92909090909091	0.13047917730289538	3.2527272727272702	14	2	15.9	31		DFO-MSA-N24-020	Female Hose Tail, Nylon - 3/4"																															
																																																										
		MISC SUBLETS				Sublet	Freight	CTD	MU	GP	Sell																MISC SUBLETS																															
		MF Duckboard Rail Work w Corner Baitboard t/s MF605, 695 & 795	Ark Marine	Sublet	MF Duckboard Rail Work w Corner Baitboard t/s MF605, 695 & 795	1500	0	1724.9999999999998	0.25006587615283266	431.36363636363626	2372	2156.363636363636	Labour Estimated - (1.0)	1	130.09090909090907	1724.9999999999998	10	1865.0909090909088	0.24049522324039788	448.54545454545473	2372	14	159	2545		DFO-SUB-ARK28731	MF Duckboard Rail Work w Corner Baitboard t/s MF605, 695 & 795																															
		MF Hardtop Rocket Launcher & Railwork for Portside Rear Platform, Gas Bottle & Aux Bracket & Baitboard Bracing Provision (excludes Baitboard) t/s MF605, 695 & 795	Ark Marine	Sublet	MF Hardtop Rocket Launcher & Railwork for Portside Rear Platform, Gas Bottle & Aux Bracket & Baitboard Bracing Provision (excludes Baitboard) t/s MF605, 695 & 795	3850	0	4427.5	0.25003849905035663	1107.045454545454	6088	5534.545454545454	Labour Estimated - (1.0)	1	130.09090909090907	4427.5	10	4567.590909090909	0.24613134037238635	1124.227272727272	6088	14	159	6261		DFO-SUB-ARK28647	MF Hardtop Rocket Launcher & Railwork for Portside Rear Platform, Gas Bottle & Aux Bracket & Baitboard Bracing Provision (excludes Baitboard) t/s MF605, 695 & 795																															
		MF Fishing Pack Upg (HT Rocket Launcher + Transom Station w Baitboard)	Ark Marine	Sublet	MF Fishing Pack Upg (HT Rocket Launcher + Transom Station w Baitboard)	4250	0	4887.5	0.25012787723785146	1222.499999999999	6721	6109.999999999999	Labour Estimated - (1.0)	1	130.09090909090907	4887.5	10	5027.590909090909	0.2465757140144837	1239.681818181818	6721	14	159	6894		DFO-SUB-ARK0010	MF Fishing Pack Upg (HT Rocket Launcher + Transom Station w Baitboard)																															
																																																										
		BOAT SALES PROMO PACKS																									BOAT SALES PROMO PACKS																															
		Promo Pack 1	MVE	G4865	Passage Bag	19.6	0.15	23	0.541501976284585	12.454545454545453	39	35.45454545454545	Labour Estimated - (0.05)	0.05	6.504545454545454	23	0	29.504545454545454	0.4173470959790478	12.313636363636359	39	0	7.95	46			Promo Pack 1																															
		Promo Pack 2	MVE	G4900	Deluxe Cooler Bag	27	0.15	32	0.39204545454545436	12.54545454545454	49	44.54545454545454	Labour Estimated - (0.05)	0.05	6.504545454545454	32	0	38.50454545454545	0.32215795065517655	12.404545454545456	49	0	7.95	56			Promo Pack 2																															
		Promo Pack 3	MVE	G4100	Artic Cooler Bag	46	0.15	53	0.5265866209262435	27.909090909090907	89	80.9090909090909	Labour Estimated - (0.05)	0.05	6.504545454545454	53	0	59.50454545454545	0.46665648155221146	27.768181818181816	89	0	7.95	96			Promo Pack 3																															
																																																										
		DECK HARDWARE - Shackles																									DECK HARDWARE - Shackles																															
		143008 - D Shackle - 10mm Galv	BLA	143008	BLA GALVANISED D SHACKLE 10MM	1.21	0.6528925619834711	2	0.36363636363636354	0.7272727272727271	3	2.727272727272727	Supply Only - Installation Not Required	0	0	2	0	2	0.36363636363636354	0.7272727272727271	3	0	0	3		DFO-BLA-143008	143008 - D Shackle - 10mm Galv																															
		110016 - D Shackle - 10mm Galv	SAW	110016	Shackle galvanised Dee 10mm pin	1.376	0.2	1.6511999999999998	0.6516913319238902	1.0760727272727273	3	2.727272727272727	Supply Only - Installation Not Required	0	0	1.6511999999999998	0	1.6511999999999998	0.6516913319238902	1.0760727272727273	3	0	0	3		DFO-SAW-110016	110016 - D Shackle - 10mm Galv																															
		FM-28013 - D Shackle - 13mm Galv	SAW	FM-28013	FM-28013 - D Shackle - 13mm Galv	1.376	0.4534883720930234	2	0.36363636363636354	0.7272727272727271	3	2.727272727272727	Supply Only - Installation Not Required	0	0	2	0	2	0.36363636363636354	0.7272727272727271	3	0	0	3		DFO-SAW-FM-28013	FM-28013 - D Shackle - 13mm Galv																															
																																																										
		2 x 6164 - Shackles, 1T 3/8"	MWH	2 x 6164	2 x 6164 - Shackles, 1T 3/8"	5.04	0.5873015873015873	8	0.13636363636363624	1.09090909090909	10	9.09090909090909	Supply Only - Installation Not Required	0	0	8	0	8	0.13636363636363624	1.09090909090909	10	0	0	10			2 x 6164 - Shackles, 1T 3/8"																															
		2 x 6165 - Shackles, 1.5T 7/16"	MWH	2 x 6165	2 x 6165 - Shackles, 1.5T 7/16"	8.04	0.24378109452736332	10	0.4545454545454545	4.545454545454545	16	14.545454545454545	Supply Only - Installation Not Required	0	0	10	0	10	0.4545454545454545	4.545454545454545	16	0	0	16			2 x 6165 - Shackles, 1.5T 7/16"																															
		2 x 6166 - Shackles, 2T 1/2"	MWH	2 x 6166	2 x 6166 - Shackles, 2T 1/2"	8.54	0.4051522248243561	12	0.21212121212121207	2.545454545454545	16	14.545454545454545	Supply Only - Installation Not Required	0	0	12	0	12	0.21212121212121207	2.545454545454545	16	0	0	16			2 x 6166 - Shackles, 2T 1/2"																															
		2 x 6176 - Shackles, 3.25T 16mm	MWH	2 x 6176	2 x 6176 - Shackles, 3.25T 16mm	13.7	0.3138686131386862	18	0.3131313131313129	5.636363636363633	26	23.636363636363633	Supply Only - Installation Not Required	0	0	18	0	18	0.3131313131313129	5.636363636363633	26	0	0	26			2 x 6176 - Shackles, 3.25T 16mm																															
		2 x 143008 - D Shackles, 10mm Galv	BLA	2 x 143008	2 x 143008 - D Shackles, 10mm Galv	2.42	0.6528925619834711	4	0.36363636363636354	1.4545454545454541	6	5.454545454545454	Supply Only - Installation Not Required	0	0	4	0	4	0.36363636363636354	1.4545454545454541	6	0	0	6			2 x 143008 - D Shackles, 10mm Galv																															
		2 x 110016 - D Shackles, 10mm Galv	SAW	2 x 110016	2 x 110016 - D Shackles, 10mm Galv	2.752	0.19999999999999993	3.3023999999999996	0.6516913319238902	2.1521454545454546	6	5.454545454545454	Supply Only - Installation Not Required	0	0	3.3023999999999996	0	3.3023999999999996	0.6516913319238902	2.1521454545454546	6	0	0	6			2 x 110016 - D Shackles, 10mm Galv																															
		2 x FM-28013 - D Shackles, 13mm Galv	SAW	2 x FM-28013	2 x FM-28013 - D Shackles, 13mm Galv	2.752	0.4534883720930234	4	0.36363636363636354	1.4545454545454541	6		Supply Only - Installation Not Required	0	0	4	0	4	0.36363636363636354	1.4545454545454541	6	0	0	6			2 x FM-28013 - D Shackles, 13mm Galv																															
																																																										
		GENERAL HARDWARE - Stainless Steel Fittings																									GENERAL HARDWARE - Stainless Steel Fittings																															
		Dee Shackle (Forged) 4mm - S/S 316G	FRM	20004	Stainless steel 316 Forged Dee Shackles 4mm  	0.77	0.5	1.155	0.5741833923652104	0.6631818181818181	2	1.8181818181818181	Labour Estimated - (0.05)	0.05	6.504545454545454	1.155	0	7.659545454545454	0.06818586434039525	0.5222727272727274	2	0	7.95	9		DFO-FRM-20004	Dee Shackle (Forged) 4mm - S/S 316G																															
		Dee Shackle (Forged) 5mm - S/S 316G	FRM	20005	Stainless steel 316 Forged Dee Shackles 5mm 	0.88	0.5	1.32	1.0661157024793386	1.407272727272727	3	2.727272727272727	Labour Estimated - (0.05)	0.05	6.504545454545454	1.32	0	7.824545454545454	0.1618450098756825	1.2663636363636357	3	0	7.95	10		DFO-FRM-20005	Dee Shackle (Forged) 5mm - S/S 316G																															
		Dee Shackle (Forged) 6mm - S/S 316G	FRM	20006	Stainless steel 316 Forged Dee Shackles 6mm 	1.09	0.5	1.6350000000000002	0.6680567139282731	1.0922727272727268	3	2.727272727272727	Labour Estimated - (0.05)	0.05	6.504545454545454	1.6350000000000002	0	8.139545454545454	0.11688166638744624	0.9513636363636362	3	0	7.95	10		DFO-FRM-20006	Dee Shackle (Forged) 6mm - S/S 316G																															
		Dee Shackle (Forged) 8mm - S/S 316G	FRM	20008	Stainless steel 316 Forged Dee Shackles 8mm	1.18	0.5	1.77	0.5408320493066254	0.957272727272727	3	2.727272727272727	Labour Estimated - (0.05)	0.05	6.504545454545454	1.77	0	8.274545454545454	0.09865963524500111	0.8163636363636364	3	0	7.95	10		DFO-FRM-20008	Dee Shackle (Forged) 8mm - S/S 316G																															
		Dee Shackle (Forged) 10mm - S/S 316G	FRM	20010	Stainless steel 316 Forged Dee Shackles 10mm	2.57	0.5	3.8549999999999995	0.41492748496639553	1.5995454545454546	6	5.454545454545454	Labour Estimated - (0.05)	0.05	6.504545454545454	3.8549999999999995	0	10.359545454545454	0.1408011934535561	1.4586363636363622	6	0	7.95	13		DFO-FRM-20010	Dee Shackle (Forged) 10mm - S/S 316G																															
		Dee Shackle (Forged) 12mm - S/S 316G	FRM	20012	Stainless steel 316 Forged Dee Shackles 12mm	4.47	0.5	6.705	0.4914243102162565	3.295	11	10	Labour Estimated - (0.05)	0.05	6.504545454545454	6.705	0	13.209545454545454	0.23877361412201922	3.1540909090909093	11	0	7.95	18		DFO-FRM-20012	Dee Shackle (Forged) 12mm - S/S 316G																															
																																																										
		Dee Shackle (Forged) 14mm - S/S 316G	FRM	20014	Stainless steel 316 Forged Dee Shackles 14mm	9.09	0.5	13.635	0.4001400140014001	5.45590909090909	21	19.09090909090909	Labour Estimated - (0.05)	0.05	6.504545454545454	13.635	0	20.139545454545456	0.26390863746134907	5.314999999999998	21	0	7.95	28		DFO-FRM-20014	Dee Shackle (Forged) 14mm - S/S 316G																															
		Dee Shackle (Forged) 16mm - S/S 316G	FRM	20016	Stainless steel 316 Forged Dee Shackles 16mm	10.88	0.5	16.32	0.44830659536541867	7.316363636363633	26	23.636363636363633	Labour Estimated - (0.05)	0.05	6.504545454545454	16.32	0	22.824545454545454	0.3143744772374237	7.175454545454542	26	0	7.95	33		DFO-FRM-20016	Dee Shackle (Forged) 16mm - S/S 316G																															
		Dee Shackle (Forged) 18mm - S/S 316G	FRM	20018	Stainless steel 316 Forged Dee Shackles 18mm	15.82	0.5	23.73	0.4174615944527447	9.906363636363633	37	33.63636363636363	Labour Estimated - (0.05)	0.05	6.504545454545454	23.73	0	30.234545454545454	0.32298995730350594	9.765454545454546	37	0	7.95	44		DFO-FRM-20018	Dee Shackle (Forged) 18mm - S/S 316G																															
		Dee Shackle (Forged) 20mm - S/S 316G	FRM	20020	Stainless steel 316 Forged Dee Shackles 20mm	21.42	0.5	32.13	0.41470729706023807	13.32454545454545	50	45.45454545454545	Labour Estimated - (0.05)	0.05	6.504545454545454	32.13	0	38.63454545454546	0.34123958774530533	13.183636363636353	50	0	7.95	57		DFO-FRM-20020	Dee Shackle (Forged) 20mm - S/S 316G																															
		Dee Shackle (Forged) 22mm - S/S 316G	FRM	20022	Stainless steel 316 Forged Dee Shackles 22mm	28.34	0.5	42.51	0.41143260409315446	17.489999999999995	66	59.99999999999999	Labour Estimated - (0.05)	0.05	6.504545454545454	42.51	0	49.014545454545456	0.3539580087543585	17.349090909090904	66	0	7.95	73		DFO-FRM-20022	Dee Shackle (Forged) 22mm - S/S 316G																															
		Dee Shackle (Forged) 25mm - S/S 316G	FRM	20025	Stainless steel 316 Forged Dee Shackles 25mm	41.97	0.5	62.955	0.4007119082172691	25.226818181818174	97	88.18181818181817	Labour Estimated - (0.05)	0.05	6.504545454545454	62.955	0	69.45954545454545	0.36115855533960245	25.085909090909084	97	0	7.95	104		DFO-FRM-20025	Dee Shackle (Forged) 25mm - S/S 316G																															
																																																										
		Bow Shackle (Forged) 4mm - S/S 316G	FRM	20104	Stainless steel 316 Forged Bow Shackles 4mm	0.81	0.5	1.215	0.4964459408903852	0.603181818181818	2	1.8181818181818181	Labour Estimated - (0.05)	0.05	6.504545454545454	1.215	0	7.719545454545454	0.05988341282458937	0.46227272727272783	2	0	7.95	9		DFO-FRM-20104	Bow Shackle (Forged) 4mm - S/S 316G																															
		Bow Shackle (Forged) 5mm - S/S 316G	FRM	20105	Stainless steel 316 Forged Bow Shackles 5mm	0.91	0.5	1.365	0.9980019980019978	1.362272727272727	3	2.727272727272727	Labour Estimated - (0.05)	0.05	6.504545454545454	1.365	0	7.869545454545454	0.155201293825449	1.2213636363636358	3	0	7.95	10		DFO-FRM-20105	Bow Shackle (Forged) 5mm - S/S 316G																															
		Bow Shackle (Forged) 6mm - S/S 316G	FRM	20106	Stainless steel 316 Forged Bow Shackles 6mm	1.11	0.5	1.665	0.6380016380016379	1.062272727272727	3	2.727272727272727	Labour Estimated - (0.05)	0.05	6.504545454545454	1.665	0	8.169545454545453	0.11278028153341131	0.9213636363636368	3	0	7.95	10		DFO-FRM-20106	Bow Shackle (Forged) 6mm - S/S 316G																															
		Bow Shackle (Forged) 8mm - S/S 316G	FRM	20108	Stainless steel 316 Forged Bow Shackles 8mm	1.28	0.5	1.92	0.4204545454545454	0.8072727272727271	3	2.727272727272727	Labour Estimated - (0.05)	0.05	6.504545454545454	1.92	0	8.424545454545454	0.07909787417718785	0.666363636363636	3	0	7.95	10		DFO-FRM-20108	Bow Shackle (Forged) 8mm - S/S 316G																															
		Bow Shackle (Forged) 10mm - S/S 316G	FRM	20110	Stainless steel 316 Forged Bow Shackles 10mm	2.88	0.5	4.32	0.4730639730639729	2.043636363636363	7	6.363636363636363	Labour Estimated - (0.05)	0.05	6.504545454545454	4.32	0	10.824545454545454	0.17577895355673132	1.9027272727272724	7	0	7.95	14		DFO-FRM-20110	Bow Shackle (Forged) 10mm - S/S 316G																															
		Bow Shackle (Forged) 12mm - S/S 316G	FRM	20112	Stainless steel 316 Forged Bow Shackles 12mm	4.81	0.5	7.215	0.5120015120015119	3.6940909090909084	12	10.909090909090908	Labour Estimated - (0.05)	0.05	6.504545454545454	7.215	0	13.719545454545454	0.258986846900573	3.553181818181816	12	0	7.95	19		DFO-FRM-20112	Bow Shackle (Forged) 12mm - S/S 316G																															
		Bow Shackle (Forged) 14mm - S/S 316G	FRM	20114	Stainless steel 316 Forged Bow Shackles 14mm	9.09	0.5	13.635	0.4001400140014001	5.45590909090909	21	19.09090909090909	Labour Estimated - (0.05)	0.05	6.504545454545454	13.635	0	20.139545454545456	0.26390863746134907	5.314999999999998	21	0	7.95	28		DFO-FRM-20114	Bow Shackle (Forged) 14mm - S/S 316G																															
		Bow Shackle (Forged) 16mm - S/S 316G	FRM	20116	Stainless steel 316 Forged Bow Shackles 16mm	11.04	0.5	16.56	0.42731664470794894	7.076363636363634	26	23.636363636363633	Labour Estimated - (0.05)	0.05	6.504545454545454	16.56	0	23.064545454545453	0.30069764691971146	6.935454545454544	26	0	7.95	33		DFO-FRM-20116	Bow Shackle (Forged) 16mm - S/S 316G																															
		Bow Shackle (Forged) 18mm - S/S 316G	FRM	20118	Stainless steel 316 Forged Bow Shackles 18mm	16.48	0.5	24.72	0.43424536628420124	10.734545454545454	39	35.45454545454545	Labour Estimated - (0.05)	0.05	6.504545454545454	24.72	0	31.224545454545453	0.33927271668559106	10.59363636363636	39	0	7.95	46		DFO-FRM-20118	Bow Shackle (Forged) 18mm - S/S 316G																															
		Bow Shackle (Forged) 20mm - S/S 316G	FRM	20120	Stainless steel 316 Forged Bow Shackles 20mm	22.21	0.5	33.315	0.41896224741789795	13.957727272727269	52	47.272727272727266	Labour Estimated - (0.05)	0.05	6.504545454545454	33.315	0	39.81954545454545	0.3469858338184767	13.816818181818185	52	0	7.95	59		DFO-FRM-20120	Bow Shackle (Forged) 20mm - S/S 316G																															
