Description	Code	CTD	Inflation	Adj CTD	Tot Parts CTD	Parts Sell	Total Lab	Labour CTD	Labour Ret	Sundry 1	Sublet	Act CTD	MU	GP	Act Sell	Rebate	Image Link
Patrol - PA540 SN HYP - LG-W-DG	 9HI_HBP 172_PD	145.62	0	0	145.62	208	6.5	845.5909090909089	1033.5	15	0	1006.210909090909	0.1410945834598205	141.9709090909091	1263		
Patrol - PA540 SN PVC - DG-G-DG	 9HI_HBP 173_PD	145.62	0	0	145.62	208	6.5	845.5909090909089	1033.5	15	0	1006.210909090909	0.1410945834598205	141.9709090909091	1263		
Patrol - PA540 SN HYP - DG-G-DG	 9HI_HBP 174_PD	145.62	0	0	145.62	208	6.5	845.5909090909089	1033.5	15	0	1006.210909090909	0.1410945834598205	141.9709090909091	1263		
Patrol - PA540 SN PVC - O-G-DG	 9HI_HBP 175_PD	145.62	0	0	145.62	208	6.5	845.5909090909089	1033.5	15	0	1006.210909090909	0.1410945834598205	141.9709090909091	1263		
Patrol - PA540 SN HYP - O-G-DG	 9HI_HBP 176_PD	145.62	0	0	145.62	208	6.5	845.5909090909089	1033.5	15	0	1006.210909090909	0.1410945834598205	141.9709090909091	1263		
Patrol - PA540 SN PVC - R-B-B	 9HI_HBP 177_PD	145.62	0	0	145.62	208	6.5	845.5909090909089	1033.5	15	0	1006.210909090909	0.1410945834598205	141.9709090909091	1263		
Patrol - PA540 SN HYP - R-B-B	 9HI_HBP 178_PD	145.62	0	0	145.62	208	6.5	845.5909090909089	1033.5	15	0	1006.210909090909	0.1410945834598205	141.9709090909091	1263		
Patrol - PA540 SN PVC - B-B-B	 9HI_HBP 179_PD	145.62	0	0	145.62	208	6.5	845.5909090909089	1033.5	15	0	1006.210909090909	0.1410945834598205	141.9709090909091	1263		
Patrol - PA540 SN HYP - B-B-B	 9HI_HBP 180_PD	145.62	0	0	145.62	208	6.5	845.5909090909089	1033.5	15	0	1006.210909090909	0.1410945834598205	141.9709090909091	1263		
HIGHFIELD - Patrol 600																	
Patrol - PA600 OB PVC - LG-W-DG	 9HI_HBP 181_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA600 OB HYP - LG-W-DG	 9HI_HBP 182_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA600 OB PVC - DG-G-DG	 9HI_HBP 183_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA600 OB HYP - DG-G-DG	 9HI_HBP 184_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA600 OB PVC - O-G-DG	 9HI_HBP 185_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA600 OB HYP - O-G-DG	 9HI_HBP 186_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA600 OB PVC - R-B-B	 9HI_HBP 187_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA600 OB HYP - R-B-B	 9HI_HBP 188_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA600 OB PVC - B-B-B	 9HI_HBP 189_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA600 OB HYP - B-B-B	 9HI_HBP 190_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA600 ON PVC - LG-W-DG	 9HI_HBP 191_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA600 ON HYP - LG-W-DG	 9HI_HBP 192_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA600 ON PVC - DG-G-DG	 9HI_HBP 193_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA600 ON HYP - DG-G-DG	 9HI_HBP 194_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA600 ON PVC - O-G-DG	 9HI_HBP 195_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA600 ON HYP - O-G-DG	 9HI_HBP 196_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA600 ON PVC - R-B-B	 9HI_HBP 197_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA600 ON HYP - R-B-B	 9HI_HBP 198_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA600 ON PVC - B-B-B	 9HI_HBP 199_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA600 ON HYP - B-B-B	 9HI_HBP 200_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA600 SB PVC - LG-W-DG	 9HI_HBP 201_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA600 SB HYP - LG-W-DG	 9HI_HBP 202_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA600 SB PVC - DG-G-DG	 9HI_HBP 203_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA600 SB HYP - DG-G-DG	 9HI_HBP 204_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA600 SB PVC - O-G-DG	 9HI_HBP 205_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA600 SB HYP - O-G-DG	 9HI_HBP 206_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA600 SB PVC - R-B-B	 9HI_HBP 207_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA600 SB HYP - R-B-B	 9HI_HBP 208_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA600 SB PVC - B-B-B	 9HI_HBP 209_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA600 SB HYP - B-B-B	 9HI_HBP 210_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA600 SN PVC - LG-W-DG	 9HI_HBP 211_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA600 SN HYP - LG-W-DG	 9HI_HBP 212_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA600 SN PVC - DG-G-DG	 9HI_HBP 213_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA600 SN HYP - DG-G-DG	 9HI_HBP 214_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA600 SN PVC - O-G-DG	 9HI_HBP 215_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA600 SN HYP - O-G-DG	 9HI_HBP 216_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA600 SN PVC - R-B-B	 9HI_HBP 217_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA600 SN HYP - R-B-B	 9HI_HBP 218_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA600 SN PVC - B-B-B	 9HI_HBP 219_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA600 SN HYP - B-B-B	 9HI_HBP 220_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
HIGHFIELD - Patrol 660																	
Patrol - PA660 SB PVC - LG-W-DG	 9HI_HBP 221_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA660 SB HYP - LG-W-DG	 9HI_HBP 222_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA660 SB PVC - DG-G-DG	 9HI_HBP 223_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA660 SB HYP - DG-G-DG	 9HI_HBP 224_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA660 SB PVC - O-G-DG	 9HI_HBP 225_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA660 SB HYP - O-G-DG	 9HI_HBP 226_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA660 SB PVC - R-B-B	 9HI_HBP 227_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA660 SB HYP - R-B-B	 9HI_HBP 228_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA660 SB PVC - B-B-B	 9HI_HBP 229_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA660 SB HYP - B-B-B	 9HI_HBP 230_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA660 SN PVC - LG-W-DG	 9HI_HBP 231_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA660 SN HYP - LG-W-DG	 9HI_HBP 232_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA660 SN PVC - DG-G-DG	 9HI_HBP 233_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA660 SN HYP - DG-G-DG	 9HI_HBP 234_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA660 SN PVC - O-G-DG	 9HI_HBP 235_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA660 SN HYP - O-G-DG	 9HI_HBP 236_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA660 SN PVC - R-B-B	 9HI_HBP 237_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA660 SN HYP - R-B-B	 9HI_HBP 238_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA660 SN PVC - B-B-B	 9HI_HBP 239_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
Patrol - PA660 SN HYP - B-B-B	 9HI_HBP 240_PD	315.24	0	0	315.24	456	8.75	1138.295454545454	1391.25	20	0	1473.535454545454	0.1567726105859194	231.0100000000002	1875		
HIGHFIELD - Patrol 700																	
Patrol - PA700 SB HYP - LG-W-DG	 9HI_HBP 241_PD	315.24	0	0	315.24	456	10.75	1398.477272727273	1709.25	30	0	1743.717272727273	0.1506243975123157	262.6463636363637	2207		
Patrol - PA700 SB HYP - DG-G-DG	 9HI_HBP 242_PD	315.24	0	0	315.24	456	10.75	1398.477272727273	1709.25	30	0	1743.717272727273	0.1506243975123157	262.6463636363637	2207		
Patrol - PA700 SB HYP - O-G-DG	 9HI_HBP 243_PD	315.24	0	0	315.24	456	10.75	1398.477272727273	1709.25	30	0	1743.717272727273	0.1506243975123157	262.6463636363637	2207		
Patrol - PA700 SB HYP - R-B-B	 9HI_HBP 244_PD	315.24	0	0	315.24	456	10.75	1398.477272727273	1709.25	30	0	1743.717272727273	0.1506243975123157	262.6463636363637	2207		
Patrol - PA700 SB HYP - B-B-B	 9HI_HBP 245_PD	315.24	0	0	315.24	456	10.75	1398.477272727273	1709.25	30	0	1743.717272727273	0.1506243975123157	262.6463636363637	2207		
Patrol - PA700 SN HYP - LG-W-DG	 9HI_HBP 246_PD	315.24	0	0	315.24	456	10.75	1398.477272727273	1709.25	30	0	1743.717272727273	0.1506243975123157	262.6463636363637	2207		
Patrol - PA700 SN HYP - DG-G-DG	 9HI_HBP 247_PD	315.24	0	0	315.24	456	10.75	1398.477272727273	1709.25	30	0	1743.717272727273	0.1506243975123157	262.6463636363637	2207		
Patrol - PA700 SN HYP - O-G-DG	 9HI_HBP 248_PD	315.24	0	0	315.24	456	10.75	1398.477272727273	1709.25	30	0	1743.717272727273	0.1506243975123157	262.6463636363637	2207		
Patrol - PA700 SN HYP - R-B-B	 9HI_HBP 249_PD	315.24	0	0	315.24	456	10.75	1398.477272727273	1709.25	30	0	1743.717272727273	0.1506243975123157	262.6463636363637	2207		
Patrol - PA700 SN HYP - B-B-B	 9HI_HBP 250_PD	315.24	0	0	315.24	456	10.75	1398.477272727273	1709.25	30	0	1743.717272727273	0.1506243975123157	262.6463636363637	2207		
HIGHFIELD - Patrol 760																	
Patrol - PA760 SB HYP - LG-W-DG	 9HI_HBP 251_PD	315.24	0	0	315.24	456	10.75	1398.477272727273	1709.25	30	0	1743.717272727273	0.1506243975123157	262.6463636363637	2207		
Patrol - PA760 SB HYP - DG-D-DG	 9HI_HBP 252_PD	315.24	0	0	315.24	456	10.75	1398.477272727273	1709.25	30	0	1743.717272727273	0.1506243975123157	262.6463636363637	2207		
Patrol - PA760 SB HYP - O-G-DG	 9HI_HBP 253_PD	315.24	0	0	315.24	456	10.75	1398.477272727273	1709.25	30	0	1743.717272727273	0.1506243975123157	262.6463636363637	2207		
Patrol - PA760 SB HYP - R-B-B	 9HI_HBP 254_PD	315.24	0	0	315.24	456	10.75	1398.477272727273	1709.25	30	0	1743.717272727273	0.1506243975123157	262.6463636363637	2207		
Patrol - PA760 SB HYP - B-B-B	 9HI_HBP 255_PD	315.24	0	0	315.24	456	10.75	1398.477272727273	1709.25	30	0	1743.717272727273	0.1506243975123157	262.6463636363637	2207		
Patrol - PA760 SN HYP - LG-W-DG	 9HI_HBP 256_PD	315.24	0	0	315.24	456	10.75	1398.477272727273	1709.25	30	0	1743.717272727273	0.1506243975123157	262.6463636363637	2207		
Patrol - PA760 SN HYP - DG-D-DG	 9HI_HBP 257_PD	315.24	0	0	315.24	456	10.75	1398.477272727273	1709.25	30	0	1743.717272727273	0.1506243975123157	262.6463636363637	2207		
Patrol - PA760 SN HYP - O-G-DG	 9HI_HBP 258_PD	315.24	0	0	315.24	456	10.75	1398.477272727273	1709.25	30	0	1743.717272727273	0.1506243975123157	262.6463636363637	2207		
Patrol - PA760 SN HYP - R-B-B	 9HI_HBP 259_PD	315.24	0	0	315.24	456	10.75	1398.477272727273	1709.25	30	0	1743.717272727273	0.1506243975123157	262.6463636363637	2207		
Patrol - PA760 SN HYP - B-B-B	 9HI_HBP 260_PD	315.24	0	0	315.24	456	10.75	1398.477272727273	1709.25	30	0	1743.717272727273	0.1506243975123157	262.6463636363637	2207		
HIGHFIELD - Patrol 860																	
Patrol - PA860 SB HYP - LG-W-DG	 9HI_HBP 261_PD	315.24	0	0	315.24	456	10.75	1398.477272727273	1709.25	30	0	1743.717272727273	0.1506243975123157	262.6463636363637	2207		
Patrol - PA860 SB HYP - DG-D-DG	 9HI_HBP 262_PD	315.24	0	0	315.24	456	10.75	1398.477272727273	1709.25	30	0	1743.717272727273	0.1506243975123157	262.6463636363637	2207		
Patrol - PA860 SB HYP - O-G-DG	 9HI_HBP 263_PD	315.24	0	0	315.24	456	10.75	1398.477272727273	1709.25	30	0	1743.717272727273	0.1506243975123157	262.6463636363637	2207		
Patrol - PA860 SB HYP - R-B-B	 9HI_HBP 264_PD	315.24	0	0	315.24	456	10.75	1398.477272727273	1709.25	30	0	1743.717272727273	0.1506243975123157	262.6463636363637	2207		
Patrol - PA860 SB HYP - B-B-B	 9HI_HBP 265_PD	315.24	0	0	315.24	456	10.75	1398.477272727273	1709.25	30	0	1743.717272727273	0.1506243975123157	262.6463636363637	2207		
Patrol - PA860 SN HYP - LG-W-DG	 9HI_HBP 266_PD	315.24	0	0	315.24	456	10.75	1398.477272727273	1709.25	30	0	1743.717272727273	0.1506243975123157	262.6463636363637	2207		
Patrol - PA860 SN HYP - DG-D-DG	 9HI_HBP 267_PD	315.24	0	0	315.24	456	10.75	1398.477272727273	1709.25	30	0	1743.717272727273	0.1506243975123157	262.6463636363637	2207		
Patrol - PA860 SN HYP - O-G-DG	 9HI_HBP 268_PD	315.24	0	0	315.24	456	10.75	1398.477272727273	1709.25	30	0	1743.717272727273	0.1506243975123157	262.6463636363637	2207		
Patrol - PA860 SN HYP - R-B-B	 9HI_HBP 269_PD	315.24	0	0	315.24	456	10.75	1398.477272727273	1709.25	30	0	1743.717272727273	0.1506243975123157	262.6463636363637	2207		
Patrol - PA860 SN HYP - B-B-B	 9HI_HBP 270_PD	315.24	0	0	315.24	456	10.75	1398.477272727273	1709.25	30	0	1743.717272727273	0.1506243975123157	262.6463636363637	2207		
Highfield - ADV7	9HI_ADV7_PD	332.52	0	0	332.52	485	11	1431	1749	30	0	1793.52	0.1536480825922818	275.5709090909093	2276		
### OBSELETE MODEL LIST ### - NB: DFO's / Units no longer in production																	
2250 - Ultra Centrecab  (Adventure)	 9SB_7002250000_PD	564.6705	0	0	564.6705	859	22.25	2894.522727272727	3537.75	60	0	3519.193227272726	0.1572900405595288	553.5340454545462	4480		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
2250 - Ultra Centrecab  (Offshore)	 9SB_7002255000_PD	564.6705	0	0	564.6705	859	22.25	2894.522727272727	3537.75	60	0	3519.193227272726	0.1572900405595288	553.5340454545462	4480		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
2250 - Ultra Centrecab  (Sportfish)	 9SB_7002253000_PD	564.6705	0	0	564.6705	859	22.25	2894.522727272727	3537.75	60	0	3519.193227272726	0.1572900405595288	553.5340454545462	4480		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
2250 - Ultracab Walk Thru (Adventure)	 9SB_7002242000_PD	564.6705	0	0	564.6705	859	22.25	2894.522727272727	3537.75	60	0	3519.193227272726	0.1572900405595288	553.5340454545462	4480		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
2250 - Ultracab Walk Thru (Offshore)	 9SB_7002245000_PD	564.6705	0	0	564.6705	859	22.25	2894.522727272727	3537.75	60	0	3519.193227272726	0.1572900405595288	553.5340454545462	4480		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Garmin Force Trolling Motor 57" inc 2 x D70Z Batteries & Circuit Breaker	GAR-02025-000	5292.767999999999	0	0	5292.767999999999	6110	6.5	845.5909090909089	1033.5	85	0	6223.358909090908	0.06066662510283109	377.550181818182	7261		
Garmin Force Trolling Motor 57" inc 24v 100amp Lithium Battery, Cabin Plug, Circuit Breaker + Battery Charger	GAR-02025-001	7859.9769	0	0	7859.9769	9116	8.25	1073.25	1311.75	100	0	9033.2269	0.06334698018650949	572.2276454545445	10566		
JL Audio - MM50 Mediamaster Source Unit with 4 x 6.5" Gunmetal Speakers & 1.8m AM/FM Aerial	JLA-14710-KIT2	1197.926471466198	0	0	1197.926471466198	1499	6.5	845.5909090909089	1033.5	36	0	2079.517380557107	0.1287584077051031	267.7553467156199	2582		
Simrad NSS Evo3S 9" w Active Imaging Transducer + Navionics Card	SIM-EVO3S09KIT00	3989.21766	0	0	3989.21766	4467	3.55	461.8227272727271	564.4499999999999	15	0	4466.040387272727	0.02857026925400364	127.5959763636365	5053		
Simrad NSS Evo3S 12" w Active Imaging Transducer + Navionics Card	SIM-EVO3S12KIT00	5198.21688	0	0	5198.21688	5827	3.55	461.8227272727271	564.4499999999999	15	0	5675.039607272727	0.02730560550250358	154.9603927272719	6413		
Simrad NSS Evo3S 16" w Active Imaging Transducer + Navionics Card	SIM-EVO3S16KIT00	6173.222339999999	0	0	6173.222339999999	6927	3.55	461.8227272727271	564.4499999999999	15	0	6650.045067272727	0.02706070874810996	179.9549327272725	7513		
Simrad NSS Evo3S 9" w Active Imaging Transducer, GS25 External Aerial + Navionics Card	SIM-EVO3S09KIT01		0								0		0				
Simrad NSS Evo3S 12" w Active Imaging Transducer, GS25 External Aerial + Navionics Card	SIM-EVO3S12KIT01		0								0		0				
Simrad NSS Evo3S 16" w Active Imaging Transducer, GS25 External Aerial + Navionics Card	SIM-EVO3S16KIT01		0								0		0				
Simrad NSS Evo3S 9" w TM165-HW 600w Transducer, GS25 External Aerial + Navionics Card	SIM-EVO3S09KIT02		0								0		0				
Simrad NSS Evo3S 12" w TM165-HW 600w Transducer, GS25 External Aerial + Navionics Card	SIM-EVO3S12KIT02		0								0		0				
Simrad NSS Evo3S 16" w TM165-HW 600w Transducer, GS25 External Aerial + Navionics Card	SIM-EVO3S16KIT02		0								0		0				
Simrad NSS Evo3S 9" w Xsonic TM275 LH-W Transducer, GS25 External Aerial + Navionics Card	SIM-EVO3S09KIT03		0								0		0				
Simrad NSS Evo3S 12" w Xsonic TM275 LH-W Transducer, GS25 External Aerial + Navionics Card	SIM-EVO3S12KIT03		0								0		0				
Simrad NSS Evo3S 16" w Xsonic TM275 LH-W Transducer, GS25 External Aerial + Navionics Card	SIM-EVO3S16KIT03		0								0		0				
Simrad NSS Evo3S 9" w Xsonic TM185 M Transducer, GS25 External Aerial + Navionics Card	SIM-EVO3S09KIT04		0								0		0				
Simrad NSS Evo3S 12" w Xsonic TM185 M Transducer, GS25 External Aerial + Navionics Card	SIM-EVO3S12KIT04		0								0		0				
Simrad NSS Evo3S 16" w Xsonic TM185 M Transducer, GS25 External Aerial + Navionics Card	SIM-EVO3S16KIT04		0								0		0				
Simrad NSS12 w Active Imaging Transducer, GS25 External Aerial + Navionics Card	SIM-13239Kit		0										0				
Simrad NSS12 w TM165-HW 600w Transducer, GS25 External Aerial + Navionics Card	SIM-13239Kit2		0										0				
Simrad NSS Evo3S 9" w Active Imaging Transducer, GS25 External Aerial, Navionics Card + RS20S VHF Radio w 2.4mtr Aerial	SIM-EVO3S09KITR1		0								0		0				
Simrad Drive Autopilot Kit inc Sundries & Hoses (Est)	SIM-11750-001	2155.1	0	0	2155.1	2879	5.5	715.4999999999999	874.5	25	0	2895.6	0.1892652174459054	548.0363636363636	3788		
Simrad Drive Autopilot Kit w AP44 Rotary Pilot Head	SIM-11750-13289		0								0		0				
Garmin EchoMap UHD 95sv w GT56 UHD Transducer, Spray Deflector Cover + G3 Vision Card	GAR-02525-KIT01 ###	2059.498	0	0	2059.498	2287	3.8	494.3454545454544	604.1999999999999	22.5	0	2576.343454545454	0.03141245495995065	80.92927272727275	2923		
Garmin EchoMap Ultra 105sv w GT56 UHD Transducer, Spray Deflector Cover + G3 Vision Card	GAR-02526-KIT01 ###	2541.001	0	0	2541.001	2977	3.8	494.3454545454544	604.1999999999999	22.5	0	3057.846454545454	0.07413681601409876	226.6990000000005	3613		
Garmin EchoMap Ultra 125sv w GT56 UHD Transducer, Spray Deflector Cover + G3 Vision Card	GAR-02528-KIT01 ###	4219.601000000001	0	0	4219.601000000001	4937	3.8	494.3454545454544	604.1999999999999	22.5	0	4736.446454545455	0.06965500085017695	329.9171818181812	5573		
Garmin EchoMap UHD 95sv w Ext Aerial, GT56 UHD Transducer, Spray Deflector Cover + G3 Vision Card	GAR-02525-KIT04 ###	2482.294	0	0	2482.294	2775	5.55	722.0045454545453	882.4499999999999	30	0	3234.298545454545	0.03970837121799409	128.4287272727274	3699		
Garmin EchoMap Ultra 105sv w Ext Aerial, GT56 UHD Transducer, Spray Deflector Cover + G3 Vision Card	GAR-02526-KIT04 ###	2963.797	0	0	2963.797	3465	5.55	722.0045454545453	882.4499999999999	30	0	3715.801545454545	0.07379254548211152	274.1984545454548	4389		
Garmin EchoMap Ultra 125sv w Ext Aerial, GT56 UHD Transducer, Spray Deflector Cover + G3 Vision Card	GAR-02528-KIT04 ###	4642.397000000001	0	0	4642.397000000001	5425	5.55	722.0045454545453	882.4499999999999	30	0	5394.401545454546	0.06996450545689456	377.416636363635	6349		
Garmin GPSMap 8410XSV w GT56 UHD Transducer, Ext Ant, NMEA Starter Kit + G3 Chart	GAR-8410XSVKIT56	4999.400000000001	0	0	4999.400000000001	5785	6.05	787.0499999999998	961.9499999999999	30	0	5816.450000000001	0.06109709218134434	355.3681818181803	6789		
